tweet,Tidy_Tweets,label,name,gender
example: #RYAN: hey kez can i ask u smth #KEZ: yea shoot #RYAN: so. say hypothetically that i like a guy. and hypothetically we’re in a band together. if i told him i liked him do you think it would ruin our friendship and also the band. hypothetically i mean #KEZ: 🛎,exampl #ryan smth #kez shoot #ryan hypothet that like hypothet band togeth told like think would ruin friendship also band hypothet mean #kez,0,Aaniylah,0
"Hi. I'm gray. but yall can call me fad or smth, My pronouns are he/him I'm looking for moots. I stan blackpink. I'm a Japanese/Thai/Vietnamese , Help like and rt.",gray yall call smth pronoun look moot stan blackpink japanes thai vietnames help like,0,Aaron-lee,0
"Hi. I'm eren . but yall can call me rubies or smth, My pronouns are he/him I'm looking for moots. I stan blackpink. I'm a filo, Help like and rt.",eren yall call rubi smth pronoun look moot stan blackpink filo help like,0,Aaronveer,1
the day we get dt / feral boys meetup they better do smth like this i will actually pass out,feral boy meetup they better smth like thi will actual pass,0,Aadyn,1
i seriously just don't get their mindset tbh grps covering skz could only make me happy?? am i missing smth,serious just their mindset grp cover could onli make happi miss smth,0,Aaronjacob,1
no but im sick of people who are pretending to be kerem fans and are shitting on hande like what do u expect to happen ? he will leave her and marry u or smth?,sick peopl pretend kerem fan shit hand like what expect happen will leav marri smth,0,Aadhavan,1
If I hit 400 followers before my birthday I am literally going to cry and scream and run away from home all at the same time I already planned smth for 300 WHAT IS GOIN ONNNNN AAAAAAAAAAAAAAAAA!!!!!!!!,follow befor birthday liter go scream away from home same time alreadi plan smth what goin onnnnn aaaaaaaaaaaaaaaaa,0,Aarvin,1
"I don't think Ateez went to Jeju on vacation, I think they just got a free day, they are definitely preparing smth",think ateez went jeju vacat think they just free they definit prepar smth,0,Aaleigha,0
bout to do smth crazy,bout smth crazi,0,Aathavan,1
OKAY SO FAR IN THE PREVIEW   • FELIX ABS HSJSJDJD • JEONGIN WEARING AN OVERALL AND IS SLEEVELESS • CHAN THIGHS • CHANGBIN UNDERCUT • MINHO BERET • SEUNGMIN BANDANA • JISUNG FLYING INSIDE A TRAIN OR SMTH,okay preview felix hsjsjdjd jeongin wear overal sleeveless chan thigh changbin undercut minho beret seungmin bandana jisung fli insid train smth,0,Aarie,0
please follow my backup acc just in case smth happened on my main account 😗 @SSPARKLYJM,pleas follow backup just case smth happen main account,0,Aahil,1
"okay but I wouldn’t mind a gnf alt coding stream,, like I probably wouldn’t understand a thing at first but it’s smth he really likes and I just want to hear him ramble and explain how he codes stuff,, it would be entertaining",okay wouldn mind code stream like probabl wouldn understand thing first smth realli like just want hear rambl explain code stuff would entertain,0,Aagman,1
Istg if taylah wears smth like dua and Olivia I’m -,istg taylah wear smth like olivia,0,Aathan,1
"Castlevania Season 4 Episode 9 is my episode of the year without question, and possibly the strongest episode of a show I have ever seen on the animation front. My only complaint is that I won't be able to experience it for the first time again because that did smth to my soul",castlevania season episod episod year without question possibl strongest episod show have ever seen anim front onli complaint that abl experi first time again becaus that smth soul,0,Aaro,1
"I've smth to say, my goals in dremlife literally just want nct dream get their: - full album - repack Then i decided to retire from kpop life. But, i got 1 more thing that i should fight for before that  'once pandemic is end, i hope 7DREAM will doing concert world tour' ☺",smth goal dremlif liter just want dream their full album repack then decid retir from kpop life more thing that should fight befor that onc pandem hope dream will do concert world tour,0,Aajiv,1
wait I just saw smth that said what if DreamXD is the true villain all along and now I’m thinking like what if he was envious of Dream bc he was a part of him that George liked better so now he’s trying to make everyone think that Dream is the real bad guy so he can have George-,wait just smth that said what dreamxd true villain along think like what enviou dream part that georg like better tri make everyon think that dream real have georg,0,Aadhira,0
what i don’t like is how dick called tim due to his need of a Youth[TM] to infiltrate the child homeless camp. i can do with tim as robin - smth i love abt him is that he doesn’t have the same main character syndrome as the rest - but i need him to grow up. let tim turn 20,what like dick call need youth infiltr child homeless camp with robin smth love that doesn have same main charact syndrom rest need grow turn,0,Aafiyah,0
i always feel like txt and probably itzy are the only 4th gen groups who have serious comebacks and by serious i mean the songs actually sound good and have meaning while others just put out some random lyrics with heavy ass production or smth and call it a day,alway feel like probabl itzi onli group have seriou comeback seriou mean song actual sound good have mean while other just some random lyric with heavi product smth call,0,Aanijah,0
"hi tomoons, pls reply if i can send you smth over the dms🥰",tomoon repli send smth over,0,Aadhvik,1
"everytime i see someone posting ""hwang minhyun???"" or smth like that i read it in my head using arons voice tone when he said ""hwang minhyun???"" in that variety show program during nuble era",everytim someon post hwang minhyun smth like that read head use aron voic tone when said hwang minhyun that varieti show program dure nubl,0,Aayat,0
tw // ed  i've seen posts about this before but pls stop putting food as a tw.  as someone who's had eating problems since i was 10 seeing food being tagged as that makes me feel like food is a bad thing. let's pls start normalizing food as smth good so that we don't think of +,seen post about thi befor stop put food someon eat problem sinc see food be tag that make feel like food thing start normal food smth good that think,0,Aasa,0
"as sb who hasn't read 2ha yet, my understanding of /the/ wonton scene solely from twitter spoilers might be funny? i know that shi mei didn't do something. there are wontons. badly done wontons? chu wanning crying. 3799 of smth. of wontons? mo ran is angry",hasn read understand wonton scene sole from twitter spoiler might funni know that didn someth there wonton badli done wonton wan cri smth wonton angri,0,Aaryan,0
I get kinda depressed thinking about disaster level world issues are caused by a few ppl in power that have viewed hundreds of thousands of lives as a small price to pay for smth they want to profit off of,kinda depress think about disast level world issu caus power that have view hundr thousand live small price smth they want profit,0,Aatikun,1
"i feel like @jypetwice will drop a teaser or smth related to their cb either on friday or monday?? idk tuesday-thursday is a random day to drop smth, wednesday is acceptable but idk 😭😭",feel like will drop teaser smth relat their either friday monday tuesday thursday random drop smth wednesday accept,0,Aali,1
"we're just lucky we got the title first otherwise ya'll would be saying it's ""smooth like buddha"" or smth  #ButterVideoTeaser #BTS_Butter",just lucki titl first otherwis would say smooth like buddha smth #buttervideoteas #bt butter,0,Aagot,0
seriously mbbs what's wrong with yall ?? yall always gets mad to smth that isn't deep but y'all laugh yalls asses when someone jokes about mx's insecurities like make it make sense y'all corny af,serious mbb what wrong with yall yall alway get smth that deep laugh yall ass when someon joke about insecur like make make sens corni,0,Aalayiah,0
"wait sniff should hold a space or smth tn! instead of streaming, itd be rlly cool :D",wait sniff should hold space smth instead stream rlli cool,0,Aasir,1
imagining a futur wher the ceo of illumination does smth shitty and reactionaries hav to pretend to like minions now,imagin futur wher illumin doe smth shitti reactionari pretend like minion,0,Aasif,1
im fr gonna go sleep w a bitch and ima be like ayo hold up lemme test smth and check to see if she fits the golden ratio,gonna sleep bitch like hold lemm test smth check fit golden ratio,0,Aakeem,1
"i just read smth and jean said ""it's been only a few weeks since sasha died after all"" DUDE i completely forgot that the time span between the marley arc up until the rumbling was only a few weeks, fuck w my brain lol",just read smth jean said been onli week sinc sasha die after dude complet forgot that time span between marley until rumbl onli week fuck brain,0,Aaryn,0
okay let's talk b t s and piercings. what would be your own personal downfall? i think mine would be jm with his belly button pierced or yg with a tongue piercing...... or smth nsfw that i will say in the following tweet,okay talk pierc what would your person downfal think mine would with belli button pierc with tongu pierc smth nsfw that will follow tweet,0,Aatifa,0
"gm i'm thinking abt some dekubowl at a costume party - deku is in a skimpy skirt with thigh highs, garters, a frilly crop top w/ off the shoulder cuffs, &amp; a lil lacy thong underneath - maybe a sexy barmaid or school girl or smth. but he gets around one way or another the entire",think some dekubowl costum parti deku skimpi skirt with thigh high garter frilli crop shoulder cuff laci thong underneath mayb sexi barmaid school girl smth get around anoth entir,0,Aalena,0
y'all are going to try to have yet another discourse with kpp stans about smth. looks like p0rn this time. gee i wonder how this will end. washing machine.,go have anoth discours with stan about smth look like thi time wonder thi will wash machin,0,Aaronae,0
"@ oomfs that change their pfp, dn AND username all at the same time, are you running from the government or smth??",oomf that chang their usernam same time run from govern smth,0,Aaftaab,1
Before everyone freaks out just remember Mx have made it very clear they want nothing to do with kingdom so why would they suddenly be on it? There’s not even news articles or anything just 1 person saying smth and everyone believes it. Just wait for an official announcement?????,befor everyon freak just rememb have made veri clear they want noth with kingdom would they suddenli there even news articl anyth just person say smth everyon believ just wait offici announc,0,Aaftab,1
i know capitalism is evil bcos if i see a man wearing nike my sexual attraction to him increases by 10%... smth abt nike is so like effortlessly hot,know capit evil bco wear nike sexual attract increas smth nike like effortlessli,0,Aalia,0
"LRT to add on  if you're not with Palestine you can freely block me, i dont even care. Please be aware of what's happening there. many are affected! I'd ask this community to atleast Tweet/RT smth about it. We need more awareness and it's surprising how many are still unaware.",with palestin freeli block dont even care pleas awar what happen there mani affect thi commun atleast tweet smth about need more awar surpris mani still unawar,0,Aalyia,0
we defend cause WE got provoked and OUR favs got d/ragged. YOU d/ragged US saying we're t/oxic out of nowhere and can't even drop proofs of us being t/oxic? Y'ALL NEED TO TALK ABOUT SMTH ELSE FOR A HIT TWEET OKAY? STOP USING US ENGENES. WE'RE BUSY HYPING OUR OWN FAVS LIKE TF?,defend caus provok fav rag rag say oxic nowher even drop proof be oxic need talk about smth els tweet okay stop use engen busi hype fav like,0,Aaraiz,1
Tomoons!! What did we acheiev today? Just got here from work and i heard keonhee cry and dongju posted smth on fancafe?? Can someone fill me up pls? 🥺❤️,tomoon what acheiev today just here from work heard keonhe dongju post smth fancaf someon fill,0,Aarick,1
why the fuck are y'all doxxing yourselves in the first place do we need to do an mcyttwt internet safety class or smth,fuck dox yourselv first place need mcyttwt internet safeti class smth,0,Aaliya,0
and SO WHAT if other fandoms are helping carats??? is helping a sin now or smth??? why are y'all always make thing a big deal?? mind your own problem and don't interfere with others if you don't have a business with them 😑,what other fandom help carat help smth alway make thing deal mind your problem interfer with other have busi with them,0,Aatir,1
"pls excuse me for being rude or smth but it really annoys me when yall say things like gomgom keep winning when we were literally in drought for MONTHS and yall need to rmb that gomgom is NOT kim daemyung and ahn eunjin, it's yang seokhyung and chu minha.",excus be rude smth realli annoy when yall thing like gomgom keep win when were liter drought month yall need that gomgom daemyung eunjin yang seokhyung minha,0,Aaja,0
*logging on to FFXIV with zero context wearing the stupidest outfit youve ever seen* where are the hoes,log ffxiv with zero context wear stupidest outfit youv ever seen where hoe,0,Aanisha,0
"one thing that bugged me about Bakugo is how often he would say ""die"". rude, but also you arent even killing anyone.  turns out, after studying jp for a bit and using what little i know, ""die"" can used as an insult and is heavy, so its like he's calling him a fucker or smth",thing that bug about bakugo often would rude also arent even kill anyon turn after studi use what littl know use insult heavi like call fucker smth,0,Aaron,1
if you post smth and the boys are getting h4te bc of it you should delete it like ??? how can you see all the quotes talking sht about the people you say you stan and dont do anything,post smth boy get should delet like quot talk about peopl stan dont anyth,0,Aapeli,0
Keigo listened to new ONE OK ROCK song written with Ed Sheeran (Renegades making of); he admires the way they made the song and he'd like to do smth similar with JO1 some day 😭 ah why you make it even harder for me k5yaaa,keigo listen rock song written with sheeran renegad make admir they made song like smth similar with some make even harder yaaa,0,Aaima,0
"not to be THAT person but i rly think 🥟 is coming back soon... the notice addressed the legal action against sasaengs first, but it also includes that they will take strong action with no leniency against malicious comments and defamation. like they're gearing up for smth.",that person think come back soon notic address legal action against sasaeng first also includ that they will take strong action with lenienc against malici comment defam like they gear smth,0,Aaiden,1
ever look at ur intake for the day like nah i definitely missed smth that was probably like 5 billion calories,ever look intak like definit miss smth that probabl like billion calori,0,Aatu,1
I need more American once moots or smth 😩 PLS WHERE R U GUYS,need more american onc moot smth where guy,0,Aahim,1
why are so many of my c!dream enjoyer friends getting harassed today are the c!dream antis bored or smth,mani dream enjoy friend get harass today dream anti bore smth,0,Aaliyah-marie,0
"I want smth to be clear. Just because someone didn't play the cbt doesn't mean they're a fake fan. If you believe that, kindly fuck off, I don't like you and the fandom does not want you.",want smth clear just becaus someon didn play doesn mean they fake believ that kindli fuck like fandom doe want,0,Aahliyah,0
i really feel like this vlive is not just a random one lol he doesnt do short vlives tho he usually run it for an hour and when hes not busy. he never did a vlive just bc he wanted to pass by KAHDJ THERES OBVIOUSLY SMTH GOING ON HERE KIM JIWON TELL MEEEEE,realli feel like thi vlive just random doesnt short vlive usual hour when busi never vlive just want pass kahdj there obvious smth go here jiwon tell meeeee,0,Aamena,0
"smth about white women that get on those award show stages talking about how they're contributing to ""feminism"" and then proceeding to thank their all-male management team... when ppl said ""we need more women in the industry"" they were never talking abt a lack of female singers.",smth about white women that those award show stage talk about they contribut femin then proceed thank their male manag team when said need more women industri they were never talk lack femal singer,0,Aashita,0
whos more attractive and pls vote im tryna see smth.,who more attract vote tryna smth,0,Aage,1
"@corpsepurrs i'm not saying that the difference in treatment between the feral boys and techno /probably/ has smth to do with ableism, buuut,,,,,, actually no that is exactly what i'm saying",say that differ treatment between feral boy techno probabl smth with ableism buuut actual that exactli what say,0,Aamiyah,0
The teezers r being kinda sus.... Did smth happen in kd?? 😥,teezer be kinda smth happen,0,Aaleyah,0
season 2 of good omens means michael and david going completely off script and having a crowley and aziraphale kiss or smth,season good omen mean michael david go complet script have crowley aziraphal kiss smth,0,Aarianna,0
im so sick of kpoppies dragging dbo every chance they get like wtf does he have to do with that kingdom perf or smth,sick kpoppi drag everi chanc they like doe have with that kingdom perf smth,0,Aaronette,1
"taehyun’s reasoning behind why he dropped his selcas exactly a day later reminds me of the time he saw us waiting for smth to drop at 12am kst and when nothing dropped, he went live the next day to make up for it &amp; for us to feel better :( we dont deserve him rlly",taehyun reason behind drop selca exactli later remind time wait smth drop when noth drop went live next make feel better dont deserv rlli,0,Aamaira,0
"Smth I've seen recently is people interpreting Fugo's choice in Venice as merely just self preservation vs the others who chose to sacrifice themselves, and tbh while there's some truth in this i feel it kinda misses the point of both Fugo as a character and the whole scene",smth seen recent peopl interpret fugo choic venic mere just self preserv other chose sacrific themselv while there some truth thi feel kinda miss point both fugo charact whole scene,0,Aaditri,0
rt if u like thick girls i need 2 see smth,like thick girl need smth,0,Aamiya,0
"I was thinking that I was always the person who insisted on others, but I never had anyone who insisted on me. Someone who WAS AFTER me, who at least tried to do SMTH to make me stay in her life, U know?  I'm not saying I want them to be chasing after me…..",think that alway person insist other never anyon insist someon after least tri smth make stay life know say want them chase after,0,Aamrin,0
"i had a gut feeling yesterday that smth is wrong and i deleted my media an hour after i posted it and then slept, woke up and saw that some assh*les were sexualizing women on a live stream. it shivers me to the core thinking that i could have been one of the girls.",feel yesterday that smth wrong delet media hour after post then slept woke that some assh were sexual women live stream shiver core think that could have been girl,0,Aarib,1
"Lmao. My voice when high is smth else🌚🌚💀. My actions, another ball game. 😂 😂.",lmao voic when high smth els action anoth ball game,0,Aardhna,0
mangoes or apples (i wanna se smth)  I vote for #Dynamite for #BestMusicVideo at the 2021 #iHeartAwards @BTS_twt,mango appl wanna smth vote #dynamit #bestmusicvideo #iheartaward,0,Aashni,0
can some accs organise like some type of competition quiz type thing where it’s like the person who can answer the most questions/spot the most things in the mv or smth wins an album idk something to get people to stream?,some acc organis like some type competit quiz type thing where like person answer most question spot most thing smth win album someth peopl stream,0,Aaizah,1
"I’m sorry i can’t hype the tags any longer as i need to do smth. Please if you see this, drop the tags for the last time under this acc’s tweet. Thank you ❣️  #아기호랑이_요시노리_생일축하해 #まだ見ぬ世界へヨシくんと #BeautifulYoshiDay",sorri hype tag longer need smth pleas thi drop tag last time under thi tweet thank #beautifulyoshiday,0,Aarani,0
can Someone pls dono boomerna And tell him abt the lesphobia. i Rlly want to hear him say smth Bc He comforts me sm &gt;:(,someon dono boomerna tell lesphobia rlli want hear smth comfort,0,Aanis,1
"Ohh and for ATEEZ's no limit stage, I feel we could get like a summary sorts of treasure series? Like how they discovered the hourglass and its powers?? Smth like a Mashup of their songs with orchestrated arrangement??  These songs are appearing a lot+👀🏃‍♀️",ateez limit stage feel could like summari sort treasur seri like they discov hourglass power smth like mashup their song with orchestr arrang these song appear,0,Aapri,0
There been way too many birthdays this week did yalls parents have group sex or smth,there been mani birthday thi week yall parent have group smth,0,Aalok,1
"can’t imagine how many years will come that we’re still here on stan twt and we’ll be like: “gonna get married later, tag me if the teezers post smth” “just got married what did i missed?” tweets 😭😭",imagin mani year will come that still here stan like gonna marri later teezer post smth just marri what miss tweet,0,Aabraham,1
"saw this one tweet bout ""art tutorials suck draw however you want!!!""  and well bros i gotta keep it real with yall, the best way to raise yourself, is thinking you aint at the top of the mountain  sometimes we gotta admit we aint the best at smth so we can learn and be better",thi tweet bout tutori suck draw howev want well bro gotta keep real with yall best rais yourself think aint mountain sometim gotta admit aint best smth learn better,0,Aavesh,0
"Israel is under attack. Why? Short story  -Briged al-Qassam already warned if they(idf) ever attack them, they will counterattack on tel aviv -Hanadi(a building in Palestine) building collapsed because they(idf) bombed or smth -al-Qassam made a counterattack",israel under attack short stori brige qassam alreadi warn they ever attack them they will counterattack aviv hanadi build palestin build collaps becaus they bomb smth qassam made counterattack,0,Aason,1
Why do people hate nb people so bad Whats ur issue did one of them fuck ur mom or smth,peopl hate peopl what issu them fuck smth,0,Aadesh,1
On that note. LFT. GC Peak (1595) currently like unranked or smth. Top 250 Spring Series.,that note peak current like unrank smth spring seri,0,Aaylah,0
"they don’t need to apologize for smth that isn’t bad, especially when is their anniversary...",they need apolog smth that especi when their anniversari,0,Aaroon,1
"I'm gonna get cancelled for this but next level is a song that i think is copied, like smth about it just makes me feel like I've heard it before? The vibes &amp; the beat. everything, i just dont know what song it is but I've heard it somewhere before. I think it sounds like soty.",gonna cancel thi next level song that think copi like smth about just make feel like heard befor vibe beat everyth just dont know what song heard somewher befor think sound like soti,0,Aaliah,0
"@aespa_official @aespresso_SM I'm gonna get cancelled for this but next level is a song that i think is copied, like smth about it just makes me feel like I've heard it before? The vibes &amp; the beat. everything, i just dont know what song it is but I've heard it somewhere before. I think it sounds like soty.",gonna cancel thi next level song that think copi like smth about just make feel like heard befor vibe beat everyth just dont know what song heard somewher befor think sound like soti,0,Aaradhya,0
I don't understand what negotiations mean in this case. Negotiating means you potentially compromise smth to resolve the issue. What do we have to compromise to armed invaders that entered our territories?Only condition here should be for them to get the f*ck outta our homeland.,understand what negoti mean thi case negoti mean potenti compromis smth resolv issu what have compromis arm invad that enter territori onli condit here should them outta homeland,0,Aaniah,0
the  fact  that  yall  literally  made  mo  deactivate  ovr  smth  she  didn't  evn  do  iz  grozz,fact that yall liter made deactiv smth didn grozz,0,Aalaa,0
yall  are  gay  or  smth?,yall smth,0,Aadian,1
UM. I HAVE SMTH TO SAY.,have smth,0,Aalyna,0
do u have a piss kink im tryna see smth,have piss kink tryna smth,0,Aashma,0
What do satanists do in Ramadan? 💀 ain’t yo god locked up or smth? 💀,what satanist ramadan lock smth,0,Aasu,1
@AnneElliott27 @AmandaB4933 @SophiePerrin18 @DebandCo3 I have a feeling smth went down with TJ and the producers. I don’t see any other way around. That’s why now I’m mad at production. They knew we wanted Sidlotte. Knew he won’t come back. So why encourage us to fight for a different show. I feel betrayed by the producers!,have feel smth went down with produc other around that product they knew want sidlott knew come back encourag fight differ show feel betray produc,0,Aayah,0
Smth very insidious to me about israel trotting out a black woman for eurovision....... like tokenism ...... a ploy to show them as diverse and progressive................ anyone else feel that or am i tripping 💀,smth veri insidi about israel trot black woman eurovis like token ploy show them divers progress anyon els feel that trip,0,Aadrian,1
DO YOU GUYS REMEMBER THAT ONE FUCKING MOVIE WHERE IT WAS LIKE THE NEIGHBORHOOD WAS ALL THE SAME AND LIKE PINK AND PURPLE AND LIKE THE DAD WAS A TIME TRAVELER OR SMTH?? IT WAS LIKE A SOMETHING IN TIME. DOES ANYONE ELSE REMEMVER THAT,guy rememb that fuck movi where like neighborhood same like pink purpl like time travel smth like someth time doe anyon els rememv that,0,Aalisha,0
every time I see some cartoon avi with emojis in the dn with a horrible take or harassing someone it’s always some ~quirky~ 15 year old child. go play candy crush or smth,everi time some cartoon with emoji with horribl take harass someon alway some quirki year child play candi crush smth,0,Aalinah,0
"if sm were smart, they would utilise the insane popularity yuta has gained this year in jpn and have him have his own youtube series or have him and taro do smth together regularly, because that would then benefit both of them and would give more anticipation for a jpn unit ..",were smart they would utilis insan popular yuta gain thi year have have youtub seri have taro smth togeth regularli becaus that would then benefit both them would give more anticip unit,0,Aana,0
"it's very toxic and unhealthy to actually hate someone. the concept of hating someone because you don't like them implies that it would be emotionally liberating to hate them, but it really isn't. Because really, I don't feel good after saying smth bad about a person idgaf about",veri toxic unhealthi actual hate someon concept hate someon becaus like them impli that would emot liber hate them realli becaus realli feel good after say smth about person idgaf about,0,Aalim,1
can sunny haters comment under this I'm testing smth,sunni hater comment under thi test smth,0,Aanika,0
"how are bryce n austin the only ones marketing this fight can ryland go bite his competitor or smth, it’s an exhibition fight, it’s purpose is for entertainment, no offense but it’s not like their wins will actually be count if they do win. They better pray this shit sells.",bryce austin onli one market thi fight ryland bite competitor smth exhibit fight purpos entertain offens like their win will actual count they they better pray thi shit sell,0,Aabriella,0
smth abt fanon chuuya being so damsel in distress uwu cant do anything without dazai when canon chuuya can literally commit mass murder in split second takes me out everytime,smth fanon chuuya be damsel distress cant anyth without dazai when canon chuuya liter commit mass murder split second take everytim,0,Aaryana,0
did my actives went to another planet or smth?,activ went anoth planet smth,0,Aadhya,0
naur bc it's weird how gfriend was at hybe bldg every week? how hybe has a whole museum with gfriend stuff? soumu acting petty suddenly saying the girls didn't want to renew then leave us in the dark for 24 hours? smth's not right,naur weird gfriend hybe bldg everi week hybe whole museum with gfriend stuff soumu act petti suddenli say girl didn want renew then leav dark hour smth right,0,Aadith,1
@exoincessantly Pfffft in power they went to another planet or smth that's expensive 🤡 And the firework in kokobop!!,pfffft power they went anoth planet smth that expens firework kokobop,0,Aaqil,1
tbh they seem similar but gupi’s unit is further away from the opposite buildings while mew’s is closer but never mind that can we talk about how they literally used animal emojis in their captions and one being inside and another outside like they want us to connect smth?SUS🐻🐯,they seem similar gupi unit further away from opposit build while closer never mind that talk about they liter use anim emoji their caption be insid anoth outsid like they want connect smth,0,Aashia,0
Hi @choi_bts2  can you pls tweet smth about Palestine your reach is very big it will help spread awareness to many people abt what's happening in palestine pls use your acc for this good cause.  #GazaUnderAttack #SavePalestine #SaveSheikhJarrah,tweet smth about palestin your reach veri will help spread awar mani peopl what happen palestin your thi good caus #gazaunderattack #savepalestin #savesheikhjarrah,0,Aavin,1
"if you call bisexuals straight if they say smth positive about men i would like you to kindly stay 100 feet away from me at all times. -sincerely, a bisexual who gets told this way too often for their liking",call bisexu straight they smth posit about would like kindli stay feet away from time sincer bisexu get told thi often their like,0,Aamina,0
"anyone else could feel the texture and smell of smth in a photo? like if you see someone's hair it's like ""hm yes if I were to put my hand on top of their hair it would feel soft and a bit rough on the side. it would also smell like this brand of shampoo""",anyon els could feel textur smell smth photo like someon hair like were hand their hair would feel soft rough side would also smell like thi brand shampoo,0,Aadish,1
-reason why geun young doesn't want to show her face is bc she wears glasses -has a short now -mentioned smth abt webtoon i think it's what she's currently reading -started working out after a long time -she'll do instalive often,reason geun young doesn want show face wear glass short mention smth webtoon think what current read start work after long time instal often,0,Aanand,1
All these Pune people have the same vibe only it's like they mass produced in a factory or smth,these pune peopl have same vibe onli like they mass produc factori smth,0,Aanchal,0
@ttaeteboo @jesussunbaes Correct me if I'm wrong  But armys reported that account because people were writing racist tweets about the boys under their achievements tweets  And popcrave didn't remove or did smth about it,correct wrong armi report that account becaus peopl were write racist tweet about boy under their achiev tweet popcrav didn remov smth about,0,Aaniyah,0
ik its dumb but my ex conditioned me into thinking if im getting ignored i did smth wrong so like pls let me know if i do,dumb condit into think get ignor smth wrong like know,0,Aahir,1
"wwx pov pining just hits different man..... smth about Knowing that lwj rarely goes a day without thinking of wwx and digging fingernails into his hands about it, the way lwj aches for him, shapes his life around him, and here wwx is... pining for it 😔",pine just hit differ smth about know that rare goe without think dig fingernail into hand about ach shape life around here pine,0,Aaronjohn,1
can they just make windtrace (the game) permanent? it's fun and it actually gives us smth to do that isn't daily comms and spend resin,they just make windtrac game perman actual give smth that daili comm spend resin,0,Aamna,0
"for everyone saying they’re not gonna defend lando on what he has said, please what did he even do wrong??? aren’t we allowed to have freaking opinions anymore or smth 💀 (also don’t even come at me if you haven’t read the full article and you’re only going of the misquoted pic)",everyon say they gonna defend lando what said pleas what even wrong aren allow have freak opinion anymor smth also even come haven read full articl onli go misquot,0,Aaronda,0
what's with winter been going viral on the korean twt lately... 😭 there's def smth in her words that makes these k-stans fond of her very much hmm,what with winter been go viral korean late there smth word that make these stan fond veri much,0,Aamaya,0
wait sappy rant ahead... i watched the hollow the day it came out thinking it would just be smth to pass the time and i was SO wrong. ever since my first watch these characters and this show has meant SO much to me,wait sappi rant ahead watch hollow came think would just smth pass time wrong ever sinc first watch these charact thi show meant much,0,Aanik,1
"everytime i follow a p1ece and they have ""girl this is a white wall"" in their bio or smth i feel scared for what is to come in the future",everytim follow they have girl thi white wall their smth feel scare what come futur,0,Aafia,0
"🤡warning Jype hasn’t said anything in months and skz are always getting hate.This ain’t a normal post. Why now? Bc smth is happening, smth that might get a lot of hate and need a wanrming about legal actuons Why now? Mysterious guy in kingdom. 3 days. 4 days last countdown live",warn jype hasn said anyth month alway get hate thi normal post smth happen smth that might hate need wanrm about legal actuon mysteri kingdom day day last countdown live,0,Aahron,1
"Levi stans crying bc he probably died of old age... I remember how I thought it'd be very tragic of him to die from the explosion, not getting to fulfill his promise, while the person he hated the most survived; now i see yall'd literally burn Isa's house if he did smth like that",levi stan cri probabl die rememb thought veri tragic from explos get fulfil promis while person hate most surviv yall liter burn hous smth like that,0,Aanad,1
"time smth is trending, and spoiler alert, something is happening 24/7 all around the world, some conflicts come from YEARS ago, so is so easy to see who is spreading awareness for the wrong reasons",time smth trend spoiler alert someth happen around world some conflict come from year easi spread awar wrong reason,0,Aaven,1
"i hate these freaks who act like lgbt+ kids dont exist and think that traumatizing them is their ""right"" to smth like i dont even want to see ur freaky shit as an adult you're weird",hate these freak like lgbt kid dont exist think that traumat them their right smth like dont even want freaki shit adult weird,0,Aadvik,1
"semi-related to the conversation abt role models but smth i've come to adore is the sentiment of 'i'll do it for bts'  that, even when we feel despair, we would want to carry on because of them makes me so soft",semi relat convers role model smth come ador sentiment that even when feel despair would want carri becaus them make soft,0,Aahan,1
@punkermusic @discord there r 99999 other companies/startups/soundcloud dubstep netlabels out there using wide all caps monument clone type fonts id much rather discord did smth unique like what they r trying rn,there other compani startup soundcloud dubstep netlabel there use wide cap monument clone type font much rather discord smth uniqu like what they tri,0,Aaron-jay,1
"Btw im gonna be on some level of painkillers for a bit after surgery so forgive me for any bizzare tweets the next few days like ""picos hair is made of cheetos"" or smth like that",gonna some level painkil after surgeri forgiv bizzar tweet next day like pico hair made cheeto smth like that,0,Aariyan,0
"“armys, this is our last push” are we giving birth or smth? /j",armi thi last push give birth smth,0,Aabid,1
"From watching suju thruout the years, Yesung’s manner 💯 He’s a really polite and well mannered person. For this gesture I think it’s rll his habit while giving/passing or receiving smth. This kind of etiquette doesn’t come instantly.. So kudos to Kim mom&amp;dad (&amp;myb trainee years)",from watch suju thruout year yesung manner realli polit well manner person thi gestur think habit while give pass receiv smth thi kind etiquett doesn come instantli kudo traine year,0,Aaric,1
I receive a lot of DMs...but guys...sometimes I receive only one link and that is all. No even Hello or smth. Really too lazy to write something. 🤦,receiv guy sometim receiv onli link that even hello smth realli lazi write someth,0,Aakriti,0
i was gonna tweet about smth specifically but i forgot and just put all the pics im losing my mind,gonna tweet about smth specif forgot just pic lose mind,0,Aaman,1
"Anyone wanna be in a gc to promote the cb on ig, fb and tiktok? You dont have to post stuff or make new accounts,,,you just have to comment (copypaste) a cb guide with our goals and streaming strategies under big army accounts’ posts as soon as they post smth.  Anybody intrested?",anyon wanna promot tiktok dont have post stuff make account just have comment copypast guid with goal stream strategi under armi account post soon they post smth anybodi intrest,0,Aaleiah,0
